B00S0OHQI2|http://www.amazon.in/BQ-S-60-White-Black/dp/B00S0OHQI2|http://ecx.images-amazon.com/images/I/41XeOjMQq7L._AA160_.jpg|BQ S 60 White & Black|5,199.00
B00SKYDGK4|http://www.amazon.in/Intex-Aqua-Q1-Smart-Mobile/dp/B00SKYDGK4|http://ecx.images-amazon.com/images/I/41NHvs64x1L._AA160_.jpg|Intex Aqua Q1 Smart Mobile Phone (Blue)|5,199.00
B00QK3HI6A|http://www.amazon.in/Celkon-Campus-Whizz-Q42-Black-Yellow/dp/B00QK3HI6A|http://ecx.images-amazon.com/images/I/51Tyth6RM6L._AA160_.jpg|Celkon Campus Whizz Q42 (Black-Yellow)|5,200.00
B00TF6GY0K|http://www.amazon.in/ADCOM-KITKAT-SMARTPHONE-FLIPCOVER-SCREEN/dp/B00TF6GY0K|http://ecx.images-amazon.com/images/I/41US6-9v4cL._AA160_.jpg|ADCOM KITKAT A-54 QUAD CORE SMARTPHONE WITH FREE FLIPCOVER & SCREEN GUARD (White)|5,200.00
B00TF6H1QQ|http://www.amazon.in/ADCOM-KITKAT-SMARTPHONE-FLIPCOVER-SCREEN/dp/B00TF6H1QQ|http://ecx.images-amazon.com/images/I/41K7p55X-sL._AA160_.jpg|ADCOM KITKAT A-54 QUAD CORE SMARTPHONE WITH FREE FLIPCOVER & SCREEN GUARD (Black)|5,200.00
B00KLU9MFS|http://www.amazon.in/Micromax-Unite-A106-Grey-8GB/dp/B00KLU9MFS|http://ecx.images-amazon.com/images/I/41SM75tLD2L._AA160_.jpg|Micromax Unite 2 A106 (Grey, 8GB)|5,212.00
B00F36AOQG|http://www.amazon.in/Rage-Magic-50-Android-Smart-Colour/dp/B00F36AOQG|http://ecx.images-amazon.com/images/I/41iR3DJJolL._AA160_.jpg|Rage Magic-50 Android Smart Phone Black Colour|5,249.00
B00WI1YIZM|http://www.amazon.in/Rage-Grace-Android-Mobile-Black/dp/B00WI1YIZM|http://ecx.images-amazon.com/images/I/41u%2B4sOYXHL._AA160_.jpg|Rage Grace Dual Sim (GSM+GSM) Android Mobile Black|5,249.00
B00WI1YNZ2|http://www.amazon.in/Rage-Grace-Android-Mobile-White/dp/B00WI1YNZ2|http://ecx.images-amazon.com/images/I/41u%2B4sOYXHL._AA160_.jpg|Rage Grace Dual Sim (GSM+GSM) Android Mobile White|5,249.00
B00UPSR9Y2|http://www.amazon.in/KARBONN-SMART-A60-BLACK-WHITE/dp/B00UPSR9Y2|http://ecx.images-amazon.com/images/I/31LTHwauq4L._AA160_.jpg|KARBONN SMART A60 (BLACK+WHITE)|5,250.00
B00L7EA5AI|http://www.amazon.in/Micromax-A092-Unite-Grey/dp/B00L7EA5AI|http://ecx.images-amazon.com/images/I/41QGld94weL._AA160_.jpg|Micromax Unite A092 (Grey)|5,266.80
B00GAPP0CW|http://www.amazon.in/Nokia-Asha-502-Dual-Black/dp/B00GAPP0CW|http://ecx.images-amazon.com/images/I/41Nn7iU9ijL._AA160_.jpg|Nokia Asha 502 (Dual SIM, Black)|5,270.00
B00PFRR9KC|http://www.amazon.in/Lenovo-RocStar-A319-Rocstar-Black/dp/B00PFRR9KC|http://ecx.images-amazon.com/images/I/41aS4aHWgKL._AA160_.jpg|Lenovo Rocstar A319 (Black)|5,290.00
B00TO5S01S|http://www.amazon.in/BQ-S40-Black-And-Grey/dp/B00TO5S01S|http://ecx.images-amazon.com/images/I/31NmGnm7soL._AA160_.jpg|BQ S40 Black And Grey|5,290.00
B00FBH197U|http://www.amazon.in/LG-Optimus-L3-II-E435/dp/B00FBH197U|http://ecx.images-amazon.com/images/I/41jh67efgJL._AA160_.jpg|LG Optimus L3 II E435 (White)|5,299.00
B00LCVZW6I|http://www.amazon.in/Micromax-Bolt-A069-Grey/dp/B00LCVZW6I|http://ecx.images-amazon.com/images/I/41c75nlnQpL._AA160_.jpg|Micromax Bolt A069 (Grey)|5,299.00
B00REFH7YQ|http://www.amazon.in/Intex-Aqua-3X-Mobile-Phone-/dp/B00REFH7YQ|http://ecx.images-amazon.com/images/I/41qthB9RkvL._AA160_.jpg|Intex Aqua 3X Dual SIM Smart Mobile Phone- (Black)|5,299.00
B00SPVDTUY|http://www.amazon.in/Videocon-Infinium-Z45-Nova-Black/dp/B00SPVDTUY|http://ecx.images-amazon.com/images/I/31PF24hf-0L._AA160_.jpg|Videocon Infinium Z45 Nova - Black|5,300.00
B00U3LPOPC|http://www.amazon.in/Micromax-D321--White/dp/B00U3LPOPC|http://ecx.images-amazon.com/images/I/51yM9dY6Z8L._AA160_.jpg|Micromax D321- White|5,300.00
B00L7E9XM4|http://www.amazon.in/Micromax-A092-Unite-White/dp/B00L7E9XM4|http://ecx.images-amazon.com/images/I/41whTBPf7nL._AA160_.jpg|Micromax Unite A092 (White)|5,306.80
B00EBQVURQ|http://www.amazon.in/Videocon-A47-White/dp/B00EBQVURQ|http://ecx.images-amazon.com/images/I/41KFeEfMwzL._AA160_.jpg|Videocon A47 (White)|5,314.00
B00T9NCHS2|http://www.amazon.in/Microsoft-Lumia-435-Dual-SIM/dp/B00T9NCHS2|http://ecx.images-amazon.com/images/I/51BDnQcn5rL._AA160_.jpg|Microsoft Lumia 435 (Dual SIM, Green)|5,349.00
B00GQS32HS|http://www.amazon.in/Karbonn-ssmbkark75blk-A11-Black/dp/B00GQS32HS|http://ecx.images-amazon.com/images/I/31k4UaZYi6L._AA160_.jpg|Karbonn A11+(Black)|5,350.00
B00T9NCN0O|http://www.amazon.in/Microsoft-Lumia-435-Dual-SIM/dp/B00T9NCN0O|http://ecx.images-amazon.com/images/I/51dx1fzTvkL._AA160_.jpg|Microsoft Lumia 435 (Dual SIM, Orange)|5,350.00
B00PQIKPPQ|http://www.amazon.in/Panasonic-T40-Bright-Red/dp/B00PQIKPPQ|http://ecx.images-amazon.com/images/I/41-p%2BLtcx2L._AA160_.jpg|Panasonic T40 (Bright Red)|5,390.00
B00LM58I7Y|http://www.amazon.in/XOLO-Win-Q900S-Xolo-Black/dp/B00LM58I7Y|http://ecx.images-amazon.com/images/I/51hZpKDsJGL._AA160_.jpg|Xolo Win Q900S (Black)|5,399.00
B00IKC5E6A|http://www.amazon.in/Nokia-X-Dual-SIM-Red/dp/B00IKC5E6A|http://ecx.images-amazon.com/images/I/51TTG%2BtSZ3L._AA160_.jpg|Nokia X (Dual SIM, Red)|5,400.00
B00L1XKU14|http://www.amazon.in/Lava-Iris-300-Style-Dark/dp/B00L1XKU14|http://ecx.images-amazon.com/images/I/31YbpzB-X-L._AA160_.jpg|Lava Iris 300 Style (Dark Blue)|5,400.00
B00DW4QINY|http://www.amazon.in/Lenovo-A60-Black/dp/B00DW4QINY|http://ecx.images-amazon.com/images/I/31SgGivJBzL._AA160_.jpg|Lenovo A60+ (Black)|5,410.00
B00MUUKM6K|http://www.amazon.in/Philips-S388-Black/dp/B00MUUKM6K|http://ecx.images-amazon.com/images/I/31wBuzgxpaL._AA160_.jpg|Philips S388 (Black)|5,425.00
B00OHL19VM|http://www.amazon.in/VIDEOCON-CALLING-TABLET-SCREEN-PROCESSOR/dp/B00OHL19VM|http://ecx.images-amazon.com/images/I/41FS9WwtQPL._AA160_.jpg|"VIDEOCON 3G CALLING TABLET 7"" SCREEN WITH 1.3 GHZ DUAL CORE PROCESSOR"|5,425.00
B00H8NRYJ2|http://www.amazon.in/OptimaSmart-OPS-60DN-White/dp/B00H8NRYJ2|http://ecx.images-amazon.com/images/I/41iICXQT2uL._AA160_.jpg|OptimaSmart OPS-60DN (White)|5,429.00
B00MAALR28|http://www.amazon.in/Spice-Stellar-497-1-2GHz-JB4-4/dp/B00MAALR28|http://ecx.images-amazon.com/images/I/41tAolYBEkL._AA160_.jpg|Spice Stellar Mi 497/1.2GHz Quad Core/Dual Sim (3G+GSM)/JB4.4/4GB ROM|5,449.00
B00PAQ9GMM|http://www.amazon.in/KARBONN-TITANIUM-512MB-4GB-Black/dp/B00PAQ9GMM|http://ecx.images-amazon.com/images/I/41kxBJEkRuL._AA160_.jpg|KARBONN TITANIUM S3 512MB / 4GB (Black)|5,450.00
B00HK7VBNQ|http://www.amazon.in/iBall-Uddaan-Andi-White/dp/B00HK7VBNQ|http://ecx.images-amazon.com/images/I/51qLupztYbL._AA160_.jpg|iBall Andi Uddaan (White)|5,490.00
B00MRX5BTS|http://www.amazon.in/Philips-W3500-Black/dp/B00MRX5BTS|http://ecx.images-amazon.com/images/I/41WpZP7rtzL._AA160_.jpg|Philips W3500 (Black)|5,490.00
B00O2ZIWMC|http://www.amazon.in/KARBONN-TITANIUM-512MB-4GB-White/dp/B00O2ZIWMC|http://ecx.images-amazon.com/images/I/41i7za4-bpL._AA160_.jpg|KARBONN TITANIUM S3 512MB / 4GB (White)|5,490.00
B00PZY0LWI|http://www.amazon.in/Karbonn-Titanium-S10-Black/dp/B00PZY0LWI|http://ecx.images-amazon.com/images/I/41cCASZbywL._AA160_.jpg|Karbonn Titanium S10 (Black)|5,490.00
B00H1OF40Y|http://www.amazon.in/Spice-Stellar-Nhance-Mi-437-Grey/dp/B00H1OF40Y|http://ecx.images-amazon.com/images/I/416GLstxmzL._AA160_.jpg|Spice Stellar Nhance 2 Mi-437 (Grey)|5,499.00
B00H8NRX5W|http://www.amazon.in/OptimaSmart-OPS-60DN-Black/dp/B00H8NRX5W|http://ecx.images-amazon.com/images/I/41cUUg0s5uL._AA160_.jpg|OptimaSmart OPS-60DN (Black)|5,499.00
B00KVF31JG|http://www.amazon.in/XOLO-A500s-Lite-a500s-white/dp/B00KVF31JG|http://ecx.images-amazon.com/images/I/41NqgXQ8sBL._AA160_.jpg|Xolo a500s Lite white|5,499.00
B00PIKSXRO|http://www.amazon.in/Micromax-Canvas-Fire2-A104-Black-Silver/dp/B00PIKSXRO|http://ecx.images-amazon.com/images/I/51eLmZDjEVL._AA160_.jpg|Micromax Canvas Fire2 A104 (Black-Silver)|5,499.00
B00UVA8R5Y|http://www.amazon.in/Lava-Fuel-25-Grey/dp/B00UVA8R5Y|http://ecx.images-amazon.com/images/I/4149x7aUOJL._AA160_.jpg|Lava Fuel 25 (Grey)|5,499.00
B00LUQY1K8|http://www.amazon.in/Micromax-A093-Fire-Black-Silver/dp/B00LUQY1K8|http://ecx.images-amazon.com/images/I/51ItngOUBNL._AA160_.jpg|Micromax Fire A093 (Black-Silver)|5,500.00
B00MKBZDHC|http://www.amazon.in/ZTE-V880H-Blade-G2/dp/B00MKBZDHC|http://ecx.images-amazon.com/images/I/419Csi%2Byb8L._AA160_.jpg|ZTE Blade G2|5,500.00
B00P0RFEZ4|http://www.amazon.in/Spice-Android-Dream-Mi-498-Black/dp/B00P0RFEZ4|http://ecx.images-amazon.com/images/I/4176zxhAOlL._AA160_.jpg|Spice Android One Dream UNO Mi-498 (Black)|5,500.00
B00QK3I4XQ|http://www.amazon.in/Celkon-Campus-Crown-Q40-Black/dp/B00QK3I4XQ|http://ecx.images-amazon.com/images/I/41r6vEoS5gL._AA160_.jpg|Celkon Campus Crown Q40 (Black)|5,500.00
B00TTW3ZAM|http://www.amazon.in/Micromax-Canvas-Pep-Q371-White/dp/B00TTW3ZAM|http://ecx.images-amazon.com/images/I/31LpBcahkeL._AA160_.jpg|Micromax Canvas Pep Q371 (White)|5,500.00
B00U2757EK|http://www.amazon.in/Celkon-Win-400-Black/dp/B00U2757EK|http://ecx.images-amazon.com/images/I/41hziY5KA4L._AA160_.jpg|Celkon Win 400 (Black)|5,500.00
